concentration_pM,sensor_surface_c_avg_6000s_pM,Kd_pM,alpha0,noise_floor_pA,lambda_D_nm,effective_charge_distance_nm,N_bound,alpha_eff,DeltaIds_screened_A,DeltaIds_screened_pA,detection_threshold_pA,detectable,required_alpha0_for_detection,maximum_allowed_distance_nm,maximum_allowed_noise_floor_pA
10.0,8.72910764842164,1.0,0.03,100.0,0.8,1.0,179.3848768052562,0.008595143905805703,3.087872684859495e-10,308.7872684859495,300.0,True,0.029146279392051812,1.0230960909185634,102.9290894953165
10.0,8.72910764842164,1.0,0.03,100.0,0.8,2.0,179.3848768052562,0.002462549958716964,8.846903363057995e-11,88.46903363057996,300.0,False,0.10173051101226323,1.0230960909185634,29.489677876859982
10.0,8.72910764842164,1.0,0.03,100.0,0.8,5.0,179.3848768052562,5.791362408683128e-05,2.0805922490507022e-12,2.080592249050702,300.0,False,4.325691400660735,1.0230960909185634,0.6935307496835673
10.0,8.72910764842164,1.0,0.03,100.0,0.8,10.0,179.3848768052562,1.1179959516236012e-07,4.0164879129832395e-15,0.004016487912983239,300.0,False,2240.763621099824,1.0230960909185634,0.0013388293043277465
10.0,8.72910764842164,1.0,0.03,100.0,3.0,0.5,179.3848768052562,0.02539445174671842,9.123155441610231e-10,912.3155441610231,300.0,True,0.009865007844710696,3.8366103409446124,304.1051813870077
10.0,8.72910764842164,1.0,0.03,100.0,3.0,1.0,179.3848768052562,0.021495939317213678,7.72258435465942e-10,772.258435465942,300.0,True,0.011654129740350263,3.8366103409446124,257.4194784886473
10.0,8.72910764842164,1.0,0.03,100.0,3.0,2.0,179.3848768052562,0.01540251357097776,5.533473488660754e-10,553.3473488660754,300.0,True,0.016264648269198153,3.8366103409446124,184.4491162886918
10.0,8.72910764842164,1.0,0.03,100.0,3.0,5.0,179.3848768052562,0.005666268085126855,2.0356511347455098e-10,203.56511347455097,300.0,False,0.0442118978364392,3.8366103409446124,67.85503782485033
10.0,8.72910764842164,1.0,0.03,100.0,3.0,10.0,179.3848768052562,0.0010702198004175717,3.844848352420249e-11,38.448483524202494,300.0,False,0.23407945320742476,3.8366103409446124,12.816161174734164
10.0,8.72910764842164,1.0,0.03,100.0,9.6,0.5,179.3848768052562,0.028477492782005256,1.0230762051050791e-09,1023.0762051050791,300.0,True,0.008796998654734246,12.27715309102276,341.02540170169306
10.0,8.72910764842164,1.0,0.03,100.0,9.6,1.0,179.3848768052562,0.027032253171638716,9.711548415440407e-10,971.1548415440407,300.0,True,0.00926731723407864,12.27715309102276,323.71828051468026
10.0,8.72910764842164,1.0,0.03,100.0,9.6,2.0,179.3848768052562,0.024358090384519047,8.750834515160397e-10,875.0834515160396,300.0,True,0.010284733398178123,12.27715309102276,291.6944838386799
10.0,8.72910764842164,1.0,0.03,100.0,9.6,5.0,179.3848768052562,0.01782075961660905,6.402247297617055e-10,640.2247297617055,300.0,True,0.01405756382348717,12.27715309102276,213.40824325390182
10.0,8.72910764842164,1.0,0.03,100.0,9.6,10.0,179.3848768052562,0.010585982443765466,3.803097003230615e-10,380.3097003230615,300.0,True,0.0236649235934681,12.27715309102276,126.76990010768716
10.0,8.72910764842164,1.0,0.1,1.0,0.8,0.5,179.3848768052562,0.05352614285189903,1.922968553518045e-09,1922.968553518045,3.0,True,0.00015600879143403258,5.6704104831697855,640.9895178393483
10.0,8.72910764842164,1.0,0.1,1.0,0.8,1.0,179.3848768052562,0.028650479686019012,1.029290894953165e-09,1029.290894953165,3.0,True,0.0002914627939205181,5.6704104831697855,343.09696498438836
10.0,8.72910764842164,1.0,0.1,1.0,0.8,2.0,179.3848768052562,0.008208499862389881,2.9489677876859986e-10,294.89677876859986,3.0,True,0.0010173051101226324,5.6704104831697855,98.29892625619995
10.0,8.72910764842164,1.0,0.1,1.0,0.8,5.0,179.3848768052562,0.00019304541362277094,6.935307496835674e-12,6.935307496835675,3.0,True,0.043256914006607354,5.6704104831697855,2.3117691656118913
10.0,8.72910764842164,1.0,0.1,1.0,0.8,10.0,179.3848768052562,3.726653172078671e-07,1.3388293043277466e-14,0.013388293043277466,3.0,False,22.40763621099824,5.6704104831697855,0.004462764347759155
10.0,8.72910764842164,1.0,0.1,1.0,3.0,0.5,179.3848768052562,0.08464817248906142,3.0410518138700778e-09,3041.0518138700777,3.0,True,9.865007844710696e-05,21.264039311886695,1013.6839379566926
10.0,8.72910764842164,1.0,0.1,1.0,3.0,1.0,179.3848768052562,0.07165313105737893,2.5741947848864735e-09,2574.1947848864734,3.0,True,0.00011654129740350264,21.264039311886695,858.0649282954911
10.0,8.72910764842164,1.0,0.1,1.0,3.0,2.0,179.3848768052562,0.0513417119032592,1.8444911628869183e-09,1844.4911628869183,3.0,True,0.00016264648269198153,21.264039311886695,614.8303876289729
10.0,8.72910764842164,1.0,0.1,1.0,3.0,5.0,179.3848768052562,0.018887560283756183,6.785503782485033e-10,678.5503782485033,3.0,True,0.000442118978364392,21.264039311886695,226.18345941616778
10.0,8.72910764842164,1.0,0.1,1.0,3.0,10.0,179.3848768052562,0.0035673993347252395,1.2816161174734166e-10,128.16161174734165,3.0,True,0.0023407945320742477,21.264039311886695,42.72053724911389
10.0,8.72910764842164,1.0,0.1,1.0,9.6,0.5,179.3848768052562,0.09492497594001753,3.410254017016931e-09,3410.254017016931,3.0,True,8.796998654734247e-05,68.04492579803743,1136.7513390056438
10.0,8.72910764842164,1.0,0.1,1.0,9.6,1.0,179.3848768052562,0.09010751057212907,3.237182805146803e-09,3237.182805146803,3.0,True,9.267317234078642e-05,68.04492579803743,1079.0609350489342
10.0,8.72910764842164,1.0,0.1,1.0,9.6,2.0,179.3848768052562,0.0811936346150635,2.916944838386799e-09,2916.944838386799,3.0,True,0.00010284733398178125,68.04492579803743,972.3149461289329
10.0,8.72910764842164,1.0,0.1,1.0,9.6,5.0,179.3848768052562,0.0594025320553635,2.134082432539018e-09,2134.082432539018,3.0,True,0.0001405756382348717,68.04492579803743,711.3608108463394
10.0,8.72910764842164,1.0,0.1,1.0,9.6,10.0,179.3848768052562,0.03528660814588489,1.2676990010768717e-09,1267.6990010768716,3.0,True,0.000236649235934681,68.04492579803743,422.5663336922905
10.0,8.72910764842164,1.0,0.1,5.0,0.8,0.5,179.3848768052562,0.05352614285189903,1.922968553518045e-09,1922.968553518045,15.0,True,0.0007800439571701629,4.382860153222505,640.9895178393483
10.0,8.72910764842164,1.0,0.1,5.0,0.8,1.0,179.3848768052562,0.028650479686019012,1.029290894953165e-09,1029.290894953165,15.0,True,0.0014573139696025905,4.382860153222505,343.09696498438836
10.0,8.72910764842164,1.0,0.1,5.0,0.8,2.0,179.3848768052562,0.008208499862389881,2.9489677876859986e-10,294.89677876859986,15.0,True,0.0050865255506131616,4.382860153222505,98.29892625619995
10.0,8.72910764842164,1.0,0.1,5.0,0.8,5.0,179.3848768052562,0.00019304541362277094,6.935307496835674e-12,6.935307496835675,15.0,False,0.21628457003303675,4.382860153222505,2.3117691656118913
10.0,8.72910764842164,1.0,0.1,5.0,0.8,10.0,179.3848768052562,3.726653172078671e-07,1.3388293043277466e-14,0.013388293043277466,15.0,False,112.0381810549912,4.382860153222505,0.004462764347759155
10.0,8.72910764842164,1.0,0.1,5.0,3.0,0.5,179.3848768052562,0.08464817248906142,3.0410518138700778e-09,3041.0518138700777,15.0,True,0.0004932503922355347,16.435725574584396,1013.6839379566926
10.0,8.72910764842164,1.0,0.1,5.0,3.0,1.0,179.3848768052562,0.07165313105737893,2.5741947848864735e-09,2574.1947848864734,15.0,True,0.0005827064870175131,16.435725574584396,858.0649282954911
10.0,8.72910764842164,1.0,0.1,5.0,3.0,2.0,179.3848768052562,0.0513417119032592,1.8444911628869183e-09,1844.4911628869183,15.0,True,0.0008132324134599076,16.435725574584396,614.8303876289729
10.0,8.72910764842164,1.0,0.1,5.0,3.0,5.0,179.3848768052562,0.018887560283756183,6.785503782485033e-10,678.5503782485033,15.0,True,0.00221059489182196,16.435725574584396,226.18345941616778
10.0,8.72910764842164,1.0,0.1,5.0,3.0,10.0,179.3848768052562,0.0035673993347252395,1.2816161174734166e-10,128.16161174734165,15.0,True,0.011703972660371237,16.435725574584396,42.72053724911389
10.0,8.72910764842164,1.0,0.1,5.0,9.6,0.5,179.3848768052562,0.09492497594001753,3.410254017016931e-09,3410.254017016931,15.0,True,0.0004398499327367123,52.59432183867006,1136.7513390056438
10.0,8.72910764842164,1.0,0.1,5.0,9.6,1.0,179.3848768052562,0.09010751057212907,3.237182805146803e-09,3237.182805146803,15.0,True,0.00046336586170393204,52.59432183867006,1079.0609350489342
10.0,8.72910764842164,1.0,0.1,5.0,9.6,2.0,179.3848768052562,0.0811936346150635,2.916944838386799e-09,2916.944838386799,15.0,True,0.0005142366699089062,52.59432183867006,972.3149461289329
10.0,8.72910764842164,1.0,0.1,5.0,9.6,5.0,179.3848768052562,0.0594025320553635,2.134082432539018e-09,2134.082432539018,15.0,True,0.0007028781911743586,52.59432183867006,711.3608108463394
10.0,8.72910764842164,1.0,0.1,5.0,9.6,10.0,179.3848768052562,0.03528660814588489,1.2676990010768717e-09,1267.6990010768716,15.0,True,0.0011832461796734048,52.59432183867006,422.5663336922905
10.0,8.72910764842164,1.0,0.1,10.0,0.8,0.5,179.3848768052562,0.05352614285189903,1.922968553518045e-09,1922.968553518045,30.0,True,0.0015600879143403258,3.828342408774549,640.9895178393483
10.0,8.72910764842164,1.0,0.1,10.0,0.8,1.0,179.3848768052562,0.028650479686019012,1.029290894953165e-09,1029.290894953165,30.0,True,0.002914627939205181,3.828342408774549,343.09696498438836
10.0,8.72910764842164,1.0,0.1,10.0,0.8,2.0,179.3848768052562,0.008208499862389881,2.9489677876859986e-10,294.89677876859986,30.0,True,0.010173051101226323,3.828342408774549,98.29892625619995
10.0,8.72910764842164,1.0,0.1,10.0,0.8,5.0,179.3848768052562,0.00019304541362277094,6.935307496835674e-12,6.935307496835675,30.0,False,0.4325691400660735,3.828342408774549,2.3117691656118913
10.0,8.72910764842164,1.0,0.1,10.0,0.8,10.0,179.3848768052562,3.726653172078671e-07,1.3388293043277466e-14,0.013388293043277466,30.0,False,224.0763621099824,3.828342408774549,0.004462764347759155
10.0,8.72910764842164,1.0,0.1,10.0,3.0,0.5,179.3848768052562,0.08464817248906142,3.0410518138700778e-09,3041.0518138700777,30.0,True,0.0009865007844710694,14.356284032904558,1013.6839379566926
10.0,8.72910764842164,1.0,0.1,10.0,3.0,1.0,179.3848768052562,0.07165313105737893,2.5741947848864735e-09,2574.1947848864734,30.0,True,0.0011654129740350262,14.356284032904558,858.0649282954911
10.0,8.72910764842164,1.0,0.1,10.0,3.0,2.0,179.3848768052562,0.0513417119032592,1.8444911628869183e-09,1844.4911628869183,30.0,True,0.0016264648269198152,14.356284032904558,614.8303876289729
10.0,8.72910764842164,1.0,0.1,10.0,3.0,5.0,179.3848768052562,0.018887560283756183,6.785503782485033e-10,678.5503782485033,30.0,True,0.00442118978364392,14.356284032904558,226.18345941616778
10.0,8.72910764842164,1.0,0.1,10.0,3.0,10.0,179.3848768052562,0.0035673993347252395,1.2816161174734166e-10,128.16161174734165,30.0,True,0.023407945320742474,14.356284032904558,42.72053724911389
10.0,8.72910764842164,1.0,0.1,10.0,9.6,0.5,179.3848768052562,0.09492497594001753,3.410254017016931e-09,3410.254017016931,30.0,True,0.0008796998654734247,45.940108905294586,1136.7513390056438
10.0,8.72910764842164,1.0,0.1,10.0,9.6,1.0,179.3848768052562,0.09010751057212907,3.237182805146803e-09,3237.182805146803,30.0,True,0.0009267317234078641,45.940108905294586,1079.0609350489342
10.0,8.72910764842164,1.0,0.1,10.0,9.6,2.0,179.3848768052562,0.0811936346150635,2.916944838386799e-09,2916.944838386799,30.0,True,0.0010284733398178124,45.940108905294586,972.3149461289329
10.0,8.72910764842164,1.0,0.1,10.0,9.6,5.0,179.3848768052562,0.0594025320553635,2.134082432539018e-09,2134.082432539018,30.0,True,0.0014057563823487171,45.940108905294586,711.3608108463394
10.0,8.72910764842164,1.0,0.1,10.0,9.6,10.0,179.3848768052562,0.03528660814588489,1.2676990010768717e-09,1267.6990010768716,30.0,True,0.0023664923593468097,45.940108905294586,422.5663336922905
10.0,8.72910764842164,1.0,0.1,50.0,0.8,0.5,179.3848768052562,0.05352614285189903,1.922968553518045e-09,1922.968553518045,150.0,True,0.007800439571701629,2.5407920788272684,640.9895178393483
10.0,8.72910764842164,1.0,0.1,50.0,0.8,1.0,179.3848768052562,0.028650479686019012,1.029290894953165e-09,1029.290894953165,150.0,True,0.014573139696025906,2.5407920788272684,343.09696498438836
10.0,8.72910764842164,1.0,0.1,50.0,0.8,2.0,179.3848768052562,0.008208499862389881,2.9489677876859986e-10,294.89677876859986,150.0,True,0.050865255506131614,2.5407920788272684,98.29892625619995
10.0,8.72910764842164,1.0,0.1,50.0,0.8,5.0,179.3848768052562,0.00019304541362277094,6.935307496835674e-12,6.935307496835675,150.0,False,2.1628457003303674,2.5407920788272684,2.3117691656118913
10.0,8.72910764842164,1.0,0.1,50.0,0.8,10.0,179.3848768052562,3.726653172078671e-07,1.3388293043277466e-14,0.013388293043277466,150.0,False,1120.381810549912,2.5407920788272684,0.004462764347759155
10.0,8.72910764842164,1.0,0.1,50.0,3.0,0.5,179.3848768052562,0.08464817248906142,3.0410518138700778e-09,3041.0518138700777,150.0,True,0.004932503922355348,9.527970295602255,1013.6839379566926
10.0,8.72910764842164,1.0,0.1,50.0,3.0,1.0,179.3848768052562,0.07165313105737893,2.5741947848864735e-09,2574.1947848864734,150.0,True,0.0058270648701751315,9.527970295602255,858.0649282954911
10.0,8.72910764842164,1.0,0.1,50.0,3.0,2.0,179.3848768052562,0.0513417119032592,1.8444911628869183e-09,1844.4911628869183,150.0,True,0.008132324134599076,9.527970295602255,614.8303876289729
10.0,8.72910764842164,1.0,0.1,50.0,3.0,5.0,179.3848768052562,0.018887560283756183,6.785503782485033e-10,678.5503782485033,150.0,True,0.0221059489182196,9.527970295602255,226.18345941616778
10.0,8.72910764842164,1.0,0.1,50.0,3.0,10.0,179.3848768052562,0.0035673993347252395,1.2816161174734166e-10,128.16161174734165,150.0,False,0.11703972660371238,9.527970295602255,42.72053724911389
10.0,8.72910764842164,1.0,0.1,50.0,9.6,0.5,179.3848768052562,0.09492497594001753,3.410254017016931e-09,3410.254017016931,150.0,True,0.004398499327367123,30.48950494592722,1136.7513390056438
10.0,8.72910764842164,1.0,0.1,50.0,9.6,1.0,179.3848768052562,0.09010751057212907,3.237182805146803e-09,3237.182805146803,150.0,True,0.00463365861703932,30.48950494592722,1079.0609350489342
10.0,8.72910764842164,1.0,0.1,50.0,9.6,2.0,179.3848768052562,0.0811936346150635,2.916944838386799e-09,2916.944838386799,150.0,True,0.005142366699089062,30.48950494592722,972.3149461289329
10.0,8.72910764842164,1.0,0.1,50.0,9.6,5.0,179.3848768052562,0.0594025320553635,2.134082432539018e-09,2134.082432539018,150.0,True,0.007028781911743585,30.48950494592722,711.3608108463394
10.0,8.72910764842164,1.0,0.1,50.0,9.6,10.0,179.3848768052562,0.03528660814588489,1.2676990010768717e-09,1267.6990010768716,150.0,True,0.01183246179673405,30.48950494592722,422.5663336922905
10.0,8.72910764842164,1.0,0.1,100.0,0.8,0.5,179.3848768052562,0.05352614285189903,1.922968553518045e-09,1922.968553518045,300.0,True,0.015600879143403258,1.9862743343793126,640.9895178393483
10.0,8.72910764842164,1.0,0.1,100.0,0.8,1.0,179.3848768052562,0.028650479686019012,1.029290894953165e-09,1029.290894953165,300.0,True,0.029146279392051812,1.9862743343793126,343.09696498438836
10.0,8.72910764842164,1.0,0.1,100.0,0.8,2.0,179.3848768052562,0.008208499862389881,2.9489677876859986e-10,294.89677876859986,300.0,False,0.10173051101226323,1.9862743343793126,98.29892625619995
10.0,8.72910764842164,1.0,0.1,100.0,0.8,5.0,179.3848768052562,0.00019304541362277094,6.935307496835674e-12,6.935307496835675,300.0,False,4.325691400660735,1.9862743343793126,2.3117691656118913
10.0,8.72910764842164,1.0,0.1,100.0,0.8,10.0,179.3848768052562,3.726653172078671e-07,1.3388293043277466e-14,0.013388293043277466,300.0,False,2240.763621099824,1.9862743343793126,0.004462764347759155
10.0,8.72910764842164,1.0,0.1,100.0,3.0,0.5,179.3848768052562,0.08464817248906142,3.0410518138700778e-09,3041.0518138700777,300.0,True,0.009865007844710696,7.448528753922421,1013.6839379566926
10.0,8.72910764842164,1.0,0.1,100.0,3.0,1.0,179.3848768052562,0.07165313105737893,2.5741947848864735e-09,2574.1947848864734,300.0,True,0.011654129740350263,7.448528753922421,858.0649282954911
10.0,8.72910764842164,1.0,0.1,100.0,3.0,2.0,179.3848768052562,0.0513417119032592,1.8444911628869183e-09,1844.4911628869183,300.0,True,0.016264648269198153,7.448528753922421,614.8303876289729
10.0,8.72910764842164,1.0,0.1,100.0,3.0,5.0,179.3848768052562,0.018887560283756183,6.785503782485033e-10,678.5503782485033,300.0,True,0.0442118978364392,7.448528753922421,226.18345941616778
10.0,8.72910764842164,1.0,0.1,100.0,3.0,10.0,179.3848768052562,0.0035673993347252395,1.2816161174734166e-10,128.16161174734165,300.0,False,0.23407945320742476,7.448528753922421,42.72053724911389
10.0,8.72910764842164,1.0,0.1,100.0,9.6,0.5,179.3848768052562,0.09492497594001753,3.410254017016931e-09,3410.254017016931,300.0,True,0.008796998654734246,23.835292012551747,1136.7513390056438
10.0,8.72910764842164,1.0,0.1,100.0,9.6,1.0,179.3848768052562,0.09010751057212907,3.237182805146803e-09,3237.182805146803,300.0,True,0.00926731723407864,23.835292012551747,1079.0609350489342
10.0,8.72910764842164,1.0,0.1,100.0,9.6,2.0,179.3848768052562,0.0811936346150635,2.916944838386799e-09,2916.944838386799,300.0,True,0.010284733398178123,23.835292012551747,972.3149461289329
10.0,8.72910764842164,1.0,0.1,100.0,9.6,5.0,179.3848768052562,0.0594025320553635,2.134082432539018e-09,2134.082432539018,300.0,True,0.01405756382348717,23.835292012551747,711.3608108463394
10.0,8.72910764842164,1.0,0.1,100.0,9.6,10.0,179.3848768052562,0.03528660814588489,1.2676990010768717e-09,1267.6990010768716,300.0,True,0.0236649235934681,23.835292012551747,422.5663336922905
10.0,8.72910764842164,10.0,0.01,1.0,0.8,0.5,93.18408595319652,0.005352614285189903,9.989140119702055e-11,99.89140119702054,3.0,True,0.00030032615060459093,3.3043770553423295,33.297133732340185
10.0,8.72910764842164,10.0,0.01,1.0,0.8,1.0,93.18408595319652,0.002865047968601901,5.3468014101480774e-11,53.468014101480776,3.0,True,0.0005610831167782079,3.3043770553423295,17.822671367160257
10.0,8.72910764842164,10.0,0.01,1.0,0.8,2.0,93.18408595319652,0.0008208499862389881,1.531884251866253e-11,15.318842518662532,3.0,True,0.0019583725051975573,3.3043770553423295,5.106280839554177
10.0,8.72910764842164,10.0,0.01,1.0,0.8,5.0,93.18408595319652,1.9304541362277093e-05,3.602646451621319e-13,0.36026464516213186,3.0,False,0.08327211788017372,3.3043770553423295,0.12008821505404396
10.0,8.72910764842164,10.0,0.01,1.0,0.8,10.0,93.18408595319652,3.726653172078671e-08,6.954743743898454e-16,0.0006954743743898454,3.0,False,43.13602499922394,3.3043770553423295,0.00023182479146328182
10.0,8.72910764842164,10.0,0.01,1.0,3.0,0.5,93.18408595319652,0.008464817248906142,1.579718639935483e-10,157.97186399354828,3.0,True,0.00018990723564055198,12.391413957533736,52.65728799784943
10.0,8.72910764842164,10.0,0.01,1.0,3.0,1.0,93.18408595319652,0.007165313105737893,1.3372029591744424e-10,133.72029591744425,3.0,True,0.000224348890302496,12.391413957533736,44.57343197248141
10.0,8.72910764842164,10.0,0.01,1.0,3.0,2.0,93.18408595319652,0.005134171190325921,9.581477888404125e-11,95.81477888404125,3.0,True,0.0003131040988604395,12.391413957533736,31.93825962801375
10.0,8.72910764842164,10.0,0.01,1.0,3.0,5.0,93.18408595319652,0.0018887560283756184,3.52482873118264e-11,35.2482873118264,3.0,True,0.0008511051823483773,12.391413957533736,11.749429103942132
10.0,8.72910764842164,10.0,0.01,1.0,3.0,10.0,93.18408595319652,0.00035673993347252396,6.657541515012794e-12,6.6575415150127935,3.0,True,0.0045061679198469635,12.391413957533736,2.219180505004265
